"pair_id","patient_id","lnp_id","validation_group","fold"
"PAIR_03392","VP_051","LNP_0073","lnp_id",3
"PAIR_03393","VP_076","LNP_0383","lnp_id",1
"PAIR_03394","VP_112","LNP_0062","lnp_id",2
"PAIR_03395","VP_129","LNP_0201","lnp_id",3
"PAIR_03396","VP_116","LNP_0374","lnp_id",2
"PAIR_03397","VP_089","LNP_0279","lnp_id",5
"PAIR_03398","VP_081","LNP_0078","lnp_id",1
"PAIR_03399","VP_016","LNP_0473","lnp_id",1
"PAIR_03400","VP_002","LNP_0360","lnp_id",5
"PAIR_03401","VP_071","LNP_0328","lnp_id",3
"PAIR_03402","VP_064","LNP_0234","lnp_id",3
"PAIR_03403","VP_031","LNP_0056","lnp_id",1
"PAIR_03404","VP_059","LNP_0224","lnp_id",1
"PAIR_03405","VP_174","LNP_0163","lnp_id",1
"PAIR_03406","VP_187","LNP_0016","lnp_id",5
"PAIR_03407","VP_143","LNP_0084","lnp_id",1
"PAIR_03408","VP_144","LNP_0071","lnp_id",5
"PAIR_03409","VP_039","LNP_0001","lnp_id",1
"PAIR_03410","VP_124","LNP_0365","lnp_id",2
"PAIR_03411","VP_100","LNP_0442","lnp_id",5
"PAIR_03412","VP_032","LNP_0374","lnp_id",2
"PAIR_03413","VP_196","LNP_0490","lnp_id",5
"PAIR_03414","VP_074","LNP_0435","lnp_id",1
"PAIR_03415","VP_010","LNP_0343","lnp_id",2
"PAIR_03416","VP_065","LNP_0206","lnp_id",5
"PAIR_03417","VP_174","LNP_0194","lnp_id",4
"PAIR_03418","VP_100","LNP_0421","lnp_id",4
"PAIR_03419","VP_040","LNP_0477","lnp_id",5
"PAIR_03420","VP_075","LNP_0258","lnp_id",5
"PAIR_03421","VP_006","LNP_0177","lnp_id",4
"PAIR_03422","VP_049","LNP_0493","lnp_id",5
"PAIR_03423","VP_140","LNP_0130","lnp_id",4
"PAIR_03424","VP_055","LNP_0249","lnp_id",1
"PAIR_03425","VP_029","LNP_0075","lnp_id",5
"PAIR_03426","VP_001","LNP_0301","lnp_id",1
"PAIR_03427","VP_195","LNP_0281","lnp_id",3
"PAIR_03428","VP_198","LNP_0474","lnp_id",5
"PAIR_03429","VP_002","LNP_0297","lnp_id",4
"PAIR_03430","VP_200","LNP_0468","lnp_id",4
"PAIR_03431","VP_180","LNP_0360","lnp_id",5
"PAIR_03432","VP_049","LNP_0316","lnp_id",5
"PAIR_03433","VP_064","LNP_0031","lnp_id",4
"PAIR_03434","VP_164","LNP_0251","lnp_id",3
"PAIR_03435","VP_071","LNP_0179","lnp_id",4
"PAIR_03436","VP_090","LNP_0304","lnp_id",2
"PAIR_03437","VP_191","LNP_0340","lnp_id",5
"PAIR_03438","VP_189","LNP_0372","lnp_id",4
"PAIR_03439","VP_178","LNP_0333","lnp_id",2
"PAIR_03440","VP_117","LNP_0434","lnp_id",3
"PAIR_03441","VP_016","LNP_0475","lnp_id",1
"PAIR_03442","VP_152","LNP_0482","lnp_id",3
"PAIR_03443","VP_129","LNP_0164","lnp_id",4
"PAIR_03444","VP_134","LNP_0368","lnp_id",5
"PAIR_03445","VP_200","LNP_0004","lnp_id",2
"PAIR_03446","VP_195","LNP_0186","lnp_id",2
"PAIR_03447","VP_070","LNP_0434","lnp_id",3
"PAIR_03448","VP_123","LNP_0124","lnp_id",3
"PAIR_03449","VP_144","LNP_0435","lnp_id",1
"PAIR_03450","VP_034","LNP_0158","lnp_id",5
"PAIR_03451","VP_014","LNP_0400","lnp_id",3
"PAIR_03452","VP_059","LNP_0058","lnp_id",3
"PAIR_03453","VP_198","LNP_0402","lnp_id",1
"PAIR_03454","VP_023","LNP_0412","lnp_id",3
"PAIR_03455","VP_129","LNP_0421","lnp_id",4
"PAIR_03456","VP_068","LNP_0424","lnp_id",1
"PAIR_03457","VP_155","LNP_0155","lnp_id",5
"PAIR_03458","VP_043","LNP_0140","lnp_id",4
"PAIR_03459","VP_094","LNP_0470","lnp_id",4
"PAIR_03460","VP_030","LNP_0398","lnp_id",5
"PAIR_03461","VP_194","LNP_0442","lnp_id",5
"PAIR_03462","VP_148","LNP_0299","lnp_id",3
"PAIR_03463","VP_020","LNP_0189","lnp_id",2
"PAIR_03464","VP_064","LNP_0062","lnp_id",2
"PAIR_03465","VP_001","LNP_0169","lnp_id",1
"PAIR_03466","VP_032","LNP_0422","lnp_id",3
"PAIR_03467","VP_074","LNP_0250","lnp_id",5
"PAIR_03468","VP_102","LNP_0398","lnp_id",5
"PAIR_03469","VP_185","LNP_0396","lnp_id",3
"PAIR_03470","VP_078","LNP_0368","lnp_id",5
"PAIR_03471","VP_065","LNP_0251","lnp_id",3
"PAIR_03472","VP_167","LNP_0320","lnp_id",2
"PAIR_03473","VP_139","LNP_0154","lnp_id",1
"PAIR_03474","VP_167","LNP_0277","lnp_id",2
"PAIR_03475","VP_029","LNP_0436","lnp_id",2
"PAIR_03476","VP_174","LNP_0078","lnp_id",1
"PAIR_03477","VP_189","LNP_0389","lnp_id",3
"PAIR_03478","VP_069","LNP_0492","lnp_id",5
"PAIR_03479","VP_186","LNP_0065","lnp_id",5
"PAIR_03480","VP_174","LNP_0121","lnp_id",1
"PAIR_03481","VP_044","LNP_0353","lnp_id",3
"PAIR_03482","VP_040","LNP_0362","lnp_id",4
"PAIR_03483","VP_160","LNP_0218","lnp_id",3
"PAIR_03484","VP_071","LNP_0114","lnp_id",2
"PAIR_03485","VP_100","LNP_0481","lnp_id",1
"PAIR_03486","VP_097","LNP_0417","lnp_id",2
"PAIR_03487","VP_162","LNP_0167","lnp_id",5
"PAIR_03488","VP_001","LNP_0007","lnp_id",3
"PAIR_03489","VP_011","LNP_0049","lnp_id",3
"PAIR_03490","VP_168","LNP_0018","lnp_id",1
"PAIR_03491","VP_048","LNP_0065","lnp_id",5
"PAIR_03492","VP_141","LNP_0325","lnp_id",4
"PAIR_03493","VP_017","LNP_0363","lnp_id",2
"PAIR_03494","VP_110","LNP_0015","lnp_id",5
"PAIR_03495","VP_139","LNP_0173","lnp_id",3
"PAIR_03496","VP_192","LNP_0131","lnp_id",1
"PAIR_03497","VP_058","LNP_0112","lnp_id",3
"PAIR_03498","VP_050","LNP_0005","lnp_id",5
"PAIR_03499","VP_142","LNP_0070","lnp_id",4
"PAIR_03500","VP_012","LNP_0389","lnp_id",3
"PAIR_03501","VP_132","LNP_0141","lnp_id",5
"PAIR_03502","VP_113","LNP_0197","lnp_id",5
"PAIR_03503","VP_059","LNP_0383","lnp_id",1
"PAIR_03504","VP_124","LNP_0194","lnp_id",4
"PAIR_03505","VP_043","LNP_0013","lnp_id",2
"PAIR_03506","VP_027","LNP_0115","lnp_id",4
"PAIR_03507","VP_050","LNP_0285","lnp_id",1
"PAIR_03508","VP_076","LNP_0022","lnp_id",2
"PAIR_03509","VP_009","LNP_0301","lnp_id",1
"PAIR_03510","VP_144","LNP_0330","lnp_id",5
"PAIR_03511","VP_126","LNP_0268","lnp_id",3
"PAIR_03512","VP_028","LNP_0205","lnp_id",3
"PAIR_03513","VP_092","LNP_0195","lnp_id",3
"PAIR_03514","VP_124","LNP_0353","lnp_id",3
"PAIR_03515","VP_077","LNP_0498","lnp_id",4
"PAIR_03516","VP_199","LNP_0374","lnp_id",2
"PAIR_03517","VP_118","LNP_0372","lnp_id",4
"PAIR_03518","VP_003","LNP_0016","lnp_id",5
"PAIR_03519","VP_012","LNP_0274","lnp_id",4
"PAIR_03520","VP_088","LNP_0017","lnp_id",4
"PAIR_03521","VP_020","LNP_0273","lnp_id",3
"PAIR_03522","VP_144","LNP_0378","lnp_id",5
"PAIR_03523","VP_033","LNP_0084","lnp_id",1
"PAIR_03524","VP_171","LNP_0286","lnp_id",4
"PAIR_03525","VP_193","LNP_0109","lnp_id",3
"PAIR_03526","VP_180","LNP_0312","lnp_id",2
"PAIR_03527","VP_144","LNP_0428","lnp_id",1
"PAIR_03528","VP_035","LNP_0353","lnp_id",3
"PAIR_03529","VP_015","LNP_0022","lnp_id",2
"PAIR_03530","VP_040","LNP_0350","lnp_id",5
"PAIR_03531","VP_017","LNP_0422","lnp_id",3
"PAIR_03532","VP_022","LNP_0357","lnp_id",2
"PAIR_03533","VP_158","LNP_0418","lnp_id",1
"PAIR_03534","VP_169","LNP_0144","lnp_id",5
"PAIR_03535","VP_106","LNP_0197","lnp_id",5
"PAIR_03536","VP_013","LNP_0348","lnp_id",4
"PAIR_03537","VP_057","LNP_0298","lnp_id",3
"PAIR_03538","VP_101","LNP_0236","lnp_id",5
"PAIR_03539","VP_001","LNP_0077","lnp_id",3
"PAIR_03540","VP_180","LNP_0025","lnp_id",3
"PAIR_03541","VP_031","LNP_0175","lnp_id",1
"PAIR_03542","VP_192","LNP_0481","lnp_id",1
"PAIR_03543","VP_162","LNP_0477","lnp_id",5
"PAIR_03544","VP_042","LNP_0383","lnp_id",1
"PAIR_03545","VP_126","LNP_0325","lnp_id",4
"PAIR_03546","VP_005","LNP_0343","lnp_id",2
"PAIR_03547","VP_131","LNP_0032","lnp_id",2
"PAIR_03548","VP_133","LNP_0178","lnp_id",4
"PAIR_03549","VP_109","LNP_0003","lnp_id",4
"PAIR_03550","VP_077","LNP_0332","lnp_id",5
"PAIR_03551","VP_006","LNP_0181","lnp_id",3
"PAIR_03552","VP_193","LNP_0422","lnp_id",3
"PAIR_03553","VP_074","LNP_0223","lnp_id",4
"PAIR_03554","VP_183","LNP_0286","lnp_id",4
"PAIR_03555","VP_114","LNP_0141","lnp_id",5
"PAIR_03556","VP_153","LNP_0001","lnp_id",1
"PAIR_03557","VP_043","LNP_0310","lnp_id",1
"PAIR_03558","VP_020","LNP_0033","lnp_id",3
"PAIR_03559","VP_143","LNP_0119","lnp_id",5
"PAIR_03560","VP_039","LNP_0226","lnp_id",2
"PAIR_03561","VP_131","LNP_0487","lnp_id",5
"PAIR_03562","VP_088","LNP_0177","lnp_id",4
"PAIR_03563","VP_061","LNP_0433","lnp_id",1
"PAIR_03564","VP_019","LNP_0197","lnp_id",5
"PAIR_03565","VP_165","LNP_0429","lnp_id",2
"PAIR_03566","VP_047","LNP_0189","lnp_id",2
"PAIR_03567","VP_054","LNP_0386","lnp_id",1
"PAIR_03568","VP_007","LNP_0233","lnp_id",2
"PAIR_03569","VP_016","LNP_0007","lnp_id",3
"PAIR_03570","VP_005","LNP_0148","lnp_id",2
"PAIR_03571","VP_152","LNP_0465","lnp_id",2
"PAIR_03572","VP_112","LNP_0207","lnp_id",1
"PAIR_03573","VP_184","LNP_0264","lnp_id",1
"PAIR_03574","VP_115","LNP_0190","lnp_id",4
"PAIR_03575","VP_170","LNP_0370","lnp_id",2
"PAIR_03576","VP_033","LNP_0312","lnp_id",2
"PAIR_03577","VP_116","LNP_0287","lnp_id",5
"PAIR_03578","VP_036","LNP_0207","lnp_id",1
"PAIR_03579","VP_027","LNP_0459","lnp_id",4
"PAIR_03580","VP_191","LNP_0064","lnp_id",5
"PAIR_03581","VP_020","LNP_0382","lnp_id",3
"PAIR_03582","VP_137","LNP_0296","lnp_id",4
"PAIR_03583","VP_069","LNP_0489","lnp_id",2
"PAIR_03584","VP_135","LNP_0382","lnp_id",3
"PAIR_03585","VP_181","LNP_0394","lnp_id",2
"PAIR_03586","VP_033","LNP_0340","lnp_id",5
"PAIR_03587","VP_052","LNP_0247","lnp_id",1
"PAIR_03588","VP_002","LNP_0240","lnp_id",2
"PAIR_03589","VP_107","LNP_0006","lnp_id",4
"PAIR_03590","VP_001","LNP_0222","lnp_id",2
"PAIR_03591","VP_109","LNP_0145","lnp_id",3
"PAIR_03592","VP_159","LNP_0224","lnp_id",1
"PAIR_03593","VP_170","LNP_0193","lnp_id",1
"PAIR_03594","VP_114","LNP_0067","lnp_id",2
"PAIR_03595","VP_004","LNP_0305","lnp_id",3
"PAIR_03596","VP_036","LNP_0374","lnp_id",2
"PAIR_03597","VP_192","LNP_0358","lnp_id",4
"PAIR_03598","VP_162","LNP_0024","lnp_id",4
"PAIR_03599","VP_144","LNP_0142","lnp_id",4
"PAIR_03600","VP_060","LNP_0098","lnp_id",4
"PAIR_03601","VP_144","LNP_0361","lnp_id",4
"PAIR_03602","VP_168","LNP_0237","lnp_id",4
"PAIR_03603","VP_118","LNP_0239","lnp_id",4
"PAIR_03604","VP_099","LNP_0073","lnp_id",3
"PAIR_03605","VP_114","LNP_0334","lnp_id",4
"PAIR_03606","VP_171","LNP_0448","lnp_id",3
"PAIR_03607","VP_145","LNP_0073","lnp_id",3
"PAIR_03608","VP_016","LNP_0036","lnp_id",2
"PAIR_03609","VP_162","LNP_0445","lnp_id",1
"PAIR_03610","VP_008","LNP_0212","lnp_id",4
"PAIR_03611","VP_197","LNP_0452","lnp_id",2
"PAIR_03612","VP_012","LNP_0395","lnp_id",1
"PAIR_03613","VP_187","LNP_0184","lnp_id",5
"PAIR_03614","VP_095","LNP_0233","lnp_id",2
"PAIR_03615","VP_151","LNP_0065","lnp_id",5
"PAIR_03616","VP_194","LNP_0313","lnp_id",5
"PAIR_03617","VP_015","LNP_0385","lnp_id",5
"PAIR_03618","VP_165","LNP_0496","lnp_id",5
"PAIR_03619","VP_041","LNP_0022","lnp_id",2
"PAIR_03620","VP_103","LNP_0065","lnp_id",5
"PAIR_03621","VP_105","LNP_0484","lnp_id",3
"PAIR_03622","VP_073","LNP_0414","lnp_id",4
"PAIR_03623","VP_049","LNP_0190","lnp_id",4
"PAIR_03624","VP_111","LNP_0450","lnp_id",1
"PAIR_03625","VP_039","LNP_0052","lnp_id",3
"PAIR_03626","VP_156","LNP_0199","lnp_id",1
"PAIR_03627","VP_145","LNP_0435","lnp_id",1
"PAIR_03628","VP_165","LNP_0469","lnp_id",3
"PAIR_03629","VP_163","LNP_0359","lnp_id",2
"PAIR_03630","VP_082","LNP_0362","lnp_id",4
"PAIR_03631","VP_189","LNP_0135","lnp_id",4
"PAIR_03632","VP_199","LNP_0351","lnp_id",2
"PAIR_03633","VP_045","LNP_0131","lnp_id",1
"PAIR_03634","VP_159","LNP_0256","lnp_id",2
"PAIR_03635","VP_131","LNP_0421","lnp_id",4
"PAIR_03636","VP_034","LNP_0433","lnp_id",1
"PAIR_03637","VP_025","LNP_0179","lnp_id",4
"PAIR_03638","VP_121","LNP_0455","lnp_id",2
"PAIR_03639","VP_185","LNP_0019","lnp_id",4
"PAIR_03640","VP_123","LNP_0229","lnp_id",1
"PAIR_03641","VP_122","LNP_0365","lnp_id",2
"PAIR_03642","VP_164","LNP_0129","lnp_id",3
"PAIR_03643","VP_135","LNP_0386","lnp_id",1
"PAIR_03644","VP_010","LNP_0353","lnp_id",3
"PAIR_03645","VP_020","LNP_0226","lnp_id",2
"PAIR_03646","VP_062","LNP_0341","lnp_id",5
"PAIR_03647","VP_145","LNP_0111","lnp_id",4
"PAIR_03648","VP_131","LNP_0312","lnp_id",2
"PAIR_03649","VP_180","LNP_0153","lnp_id",2
"PAIR_03650","VP_078","LNP_0244","lnp_id",4
"PAIR_03651","VP_113","LNP_0462","lnp_id",4
"PAIR_03652","VP_101","LNP_0294","lnp_id",4
"PAIR_03653","VP_030","LNP_0055","lnp_id",1
"PAIR_03654","VP_035","LNP_0179","lnp_id",4
"PAIR_03655","VP_017","LNP_0352","lnp_id",4
"PAIR_03656","VP_011","LNP_0406","lnp_id",3
"PAIR_03657","VP_001","LNP_0225","lnp_id",1
"PAIR_03658","VP_073","LNP_0278","lnp_id",4
"PAIR_03659","VP_059","LNP_0325","lnp_id",4
"PAIR_03660","VP_195","LNP_0258","lnp_id",5
"PAIR_03661","VP_180","LNP_0163","lnp_id",1
"PAIR_03662","VP_172","LNP_0003","lnp_id",4
"PAIR_03663","VP_150","LNP_0292","lnp_id",3
"PAIR_03664","VP_044","LNP_0123","lnp_id",2
"PAIR_03665","VP_176","LNP_0291","lnp_id",5
"PAIR_03666","VP_169","LNP_0246","lnp_id",2
"PAIR_03667","VP_094","LNP_0164","lnp_id",4
"PAIR_03668","VP_073","LNP_0219","lnp_id",3
"PAIR_03669","VP_015","LNP_0410","lnp_id",2
"PAIR_03670","VP_174","LNP_0415","lnp_id",2
"PAIR_03671","VP_035","LNP_0142","lnp_id",4
"PAIR_03672","VP_136","LNP_0135","lnp_id",4
"PAIR_03673","VP_048","LNP_0362","lnp_id",4
"PAIR_03674","VP_193","LNP_0406","lnp_id",3
"PAIR_03675","VP_090","LNP_0078","lnp_id",1
"PAIR_03676","VP_107","LNP_0402","lnp_id",1
"PAIR_03677","VP_001","LNP_0428","lnp_id",1
"PAIR_03678","VP_029","LNP_0427","lnp_id",5
"PAIR_03679","VP_062","LNP_0054","lnp_id",2
"PAIR_03680","VP_150","LNP_0137","lnp_id",3
"PAIR_03681","VP_151","LNP_0055","lnp_id",1
"PAIR_03682","VP_031","LNP_0371","lnp_id",4
"PAIR_03683","VP_011","LNP_0442","lnp_id",5
"PAIR_03684","VP_094","LNP_0448","lnp_id",3
"PAIR_03685","VP_037","LNP_0338","lnp_id",2
"PAIR_03686","VP_152","LNP_0222","lnp_id",2
"PAIR_03687","VP_026","LNP_0302","lnp_id",4
"PAIR_03688","VP_113","LNP_0356","lnp_id",5
"PAIR_03689","VP_090","LNP_0195","lnp_id",3
"PAIR_03690","VP_168","LNP_0062","lnp_id",2
"PAIR_03691","VP_003","LNP_0056","lnp_id",1
"PAIR_03692","VP_148","LNP_0028","lnp_id",5
"PAIR_03693","VP_104","LNP_0308","lnp_id",5
"PAIR_03694","VP_085","LNP_0102","lnp_id",3
"PAIR_03695","VP_142","LNP_0245","lnp_id",5
"PAIR_03696","VP_144","LNP_0431","lnp_id",2
"PAIR_03697","VP_091","LNP_0289","lnp_id",1
"PAIR_03698","VP_099","LNP_0467","lnp_id",3
"PAIR_03699","VP_142","LNP_0268","lnp_id",3
"PAIR_03700","VP_090","LNP_0437","lnp_id",1
"PAIR_03701","VP_081","LNP_0468","lnp_id",4
"PAIR_03702","VP_191","LNP_0223","lnp_id",4
"PAIR_03703","VP_159","LNP_0232","lnp_id",4
"PAIR_03704","VP_017","LNP_0104","lnp_id",5
"PAIR_03705","VP_066","LNP_0157","lnp_id",3
"PAIR_03706","VP_016","LNP_0277","lnp_id",2
"PAIR_03707","VP_014","LNP_0378","lnp_id",5
"PAIR_03708","VP_165","LNP_0299","lnp_id",3
"PAIR_03709","VP_126","LNP_0294","lnp_id",4
"PAIR_03710","VP_041","LNP_0107","lnp_id",1
"PAIR_03711","VP_024","LNP_0393","lnp_id",4
"PAIR_03712","VP_127","LNP_0216","lnp_id",1
"PAIR_03713","VP_029","LNP_0259","lnp_id",2
"PAIR_03714","VP_021","LNP_0240","lnp_id",2
"PAIR_03715","VP_091","LNP_0400","lnp_id",3
"PAIR_03716","VP_093","LNP_0148","lnp_id",2
"PAIR_03717","VP_156","LNP_0196","lnp_id",2
"PAIR_03718","VP_138","LNP_0268","lnp_id",3
"PAIR_03719","VP_093","LNP_0136","lnp_id",2
"PAIR_03720","VP_180","LNP_0233","lnp_id",2
"PAIR_03721","VP_146","LNP_0217","lnp_id",4
"PAIR_03722","VP_098","LNP_0258","lnp_id",5
"PAIR_03723","VP_132","LNP_0336","lnp_id",4
"PAIR_03724","VP_169","LNP_0375","lnp_id",4
"PAIR_03725","VP_047","LNP_0060","lnp_id",3
"PAIR_03726","VP_194","LNP_0478","lnp_id",5
"PAIR_03727","VP_068","LNP_0308","lnp_id",5
"PAIR_03728","VP_140","LNP_0446","lnp_id",1
"PAIR_03729","VP_029","LNP_0147","lnp_id",1
"PAIR_03730","VP_178","LNP_0019","lnp_id",4
"PAIR_03731","VP_122","LNP_0150","lnp_id",1
"PAIR_03732","VP_030","LNP_0145","lnp_id",3
"PAIR_03733","VP_068","LNP_0230","lnp_id",5
"PAIR_03734","VP_010","LNP_0440","lnp_id",3
"PAIR_03735","VP_087","LNP_0039","lnp_id",1
"PAIR_03736","VP_172","LNP_0329","lnp_id",3
"PAIR_03737","VP_112","LNP_0305","lnp_id",3
"PAIR_03738","VP_066","LNP_0366","lnp_id",3
"PAIR_03739","VP_032","LNP_0285","lnp_id",1
"PAIR_03740","VP_178","LNP_0332","lnp_id",5
"PAIR_03741","VP_172","LNP_0133","lnp_id",5
"PAIR_03742","VP_006","LNP_0249","lnp_id",1
"PAIR_03743","VP_106","LNP_0256","lnp_id",2
"PAIR_03744","VP_152","LNP_0172","lnp_id",1
"PAIR_03745","VP_128","LNP_0373","lnp_id",4
"PAIR_03746","VP_167","LNP_0222","lnp_id",2
"PAIR_03747","VP_090","LNP_0251","lnp_id",3
"PAIR_03748","VP_042","LNP_0324","lnp_id",3
"PAIR_03749","VP_047","LNP_0186","lnp_id",2
"PAIR_03750","VP_107","LNP_0355","lnp_id",1
"PAIR_03751","VP_138","LNP_0481","lnp_id",1
"PAIR_03752","VP_175","LNP_0412","lnp_id",3
"PAIR_03753","VP_114","LNP_0171","lnp_id",3
"PAIR_03754","VP_161","LNP_0413","lnp_id",5
"PAIR_03755","VP_023","LNP_0457","lnp_id",1
"PAIR_03756","VP_159","LNP_0060","lnp_id",3
"PAIR_03757","VP_150","LNP_0201","lnp_id",3
"PAIR_03758","VP_116","LNP_0354","lnp_id",4
"PAIR_03759","VP_157","LNP_0490","lnp_id",5
"PAIR_03760","VP_158","LNP_0254","lnp_id",2
"PAIR_03761","VP_057","LNP_0468","lnp_id",4
"PAIR_03762","VP_132","LNP_0488","lnp_id",4
"PAIR_03763","VP_071","LNP_0499","lnp_id",3
"PAIR_03764","VP_130","LNP_0132","lnp_id",4
"PAIR_03765","VP_154","LNP_0070","lnp_id",4
"PAIR_03766","VP_124","LNP_0271","lnp_id",4
"PAIR_03767","VP_144","LNP_0232","lnp_id",4
"PAIR_03768","VP_045","LNP_0247","lnp_id",1
"PAIR_03769","VP_052","LNP_0114","lnp_id",2
"PAIR_03770","VP_113","LNP_0224","lnp_id",1
"PAIR_03771","VP_039","LNP_0424","lnp_id",1
"PAIR_03772","VP_034","LNP_0139","lnp_id",4
"PAIR_03773","VP_054","LNP_0419","lnp_id",4
"PAIR_03774","VP_167","LNP_0209","lnp_id",4
"PAIR_03775","VP_036","LNP_0454","lnp_id",5
"PAIR_03776","VP_126","LNP_0489","lnp_id",2
"PAIR_03777","VP_163","LNP_0224","lnp_id",1
"PAIR_03778","VP_049","LNP_0088","lnp_id",1
"PAIR_03779","VP_045","LNP_0260","lnp_id",1
"PAIR_03780","VP_068","LNP_0020","lnp_id",1
"PAIR_03781","VP_192","LNP_0026","lnp_id",1
"PAIR_03782","VP_091","LNP_0258","lnp_id",5
"PAIR_03783","VP_072","LNP_0387","lnp_id",2
"PAIR_03784","VP_067","LNP_0494","lnp_id",4
"PAIR_03785","VP_149","LNP_0326","lnp_id",2
"PAIR_03786","VP_119","LNP_0358","lnp_id",4
"PAIR_03787","VP_158","LNP_0053","lnp_id",5
"PAIR_03788","VP_045","LNP_0111","lnp_id",4
"PAIR_03789","VP_074","LNP_0050","lnp_id",5
"PAIR_03790","VP_037","LNP_0108","lnp_id",2
"PAIR_03791","VP_187","LNP_0474","lnp_id",5
"PAIR_03792","VP_098","LNP_0235","lnp_id",2
"PAIR_03793","VP_004","LNP_0400","lnp_id",3
"PAIR_03794","VP_088","LNP_0189","lnp_id",2
"PAIR_03795","VP_148","LNP_0327","lnp_id",5
"PAIR_03796","VP_171","LNP_0364","lnp_id",3
"PAIR_03797","VP_130","LNP_0387","lnp_id",2
"PAIR_03798","VP_046","LNP_0384","lnp_id",3
"PAIR_03799","VP_100","LNP_0251","lnp_id",3
"PAIR_03800","VP_097","LNP_0006","lnp_id",4
"PAIR_03801","VP_014","LNP_0227","lnp_id",1
"PAIR_03802","VP_134","LNP_0091","lnp_id",3
"PAIR_03803","VP_181","LNP_0087","lnp_id",2
"PAIR_03804","VP_178","LNP_0488","lnp_id",4
"PAIR_03805","VP_191","LNP_0492","lnp_id",5
"PAIR_03806","VP_066","LNP_0268","lnp_id",3
"PAIR_03807","VP_036","LNP_0297","lnp_id",4
"PAIR_03808","VP_160","LNP_0264","lnp_id",1
"PAIR_03809","VP_081","LNP_0240","lnp_id",2
"PAIR_03810","VP_023","LNP_0493","lnp_id",5
"PAIR_03811","VP_108","LNP_0161","lnp_id",1
"PAIR_03812","VP_061","LNP_0231","lnp_id",2
"PAIR_03813","VP_136","LNP_0354","lnp_id",4
"PAIR_03814","VP_066","LNP_0006","lnp_id",4
"PAIR_03815","VP_035","LNP_0104","lnp_id",5
"PAIR_03816","VP_130","LNP_0232","lnp_id",4
"PAIR_03817","VP_107","LNP_0410","lnp_id",2
"PAIR_03818","VP_161","LNP_0468","lnp_id",4
"PAIR_03819","VP_138","LNP_0102","lnp_id",3
"PAIR_03820","VP_158","LNP_0424","lnp_id",1
"PAIR_03821","VP_058","LNP_0259","lnp_id",2
"PAIR_03822","VP_097","LNP_0114","lnp_id",2
"PAIR_03823","VP_111","LNP_0177","lnp_id",4
"PAIR_03824","VP_063","LNP_0368","lnp_id",5
"PAIR_03825","VP_146","LNP_0289","lnp_id",1
"PAIR_03826","VP_132","LNP_0458","lnp_id",4
"PAIR_03827","VP_190","LNP_0135","lnp_id",4
"PAIR_03828","VP_151","LNP_0080","lnp_id",4
"PAIR_03829","VP_002","LNP_0466","lnp_id",3
"PAIR_03830","VP_042","LNP_0403","lnp_id",5
"PAIR_03831","VP_160","LNP_0277","lnp_id",2
"PAIR_03832","VP_096","LNP_0228","lnp_id",1
"PAIR_03833","VP_001","LNP_0363","lnp_id",2
"PAIR_03834","VP_061","LNP_0222","lnp_id",2
"PAIR_03835","VP_193","LNP_0137","lnp_id",3
"PAIR_03836","VP_104","LNP_0234","lnp_id",3
"PAIR_03837","VP_083","LNP_0286","lnp_id",4
"PAIR_03838","VP_040","LNP_0236","lnp_id",5
"PAIR_03839","VP_092","LNP_0447","lnp_id",2
"PAIR_03840","VP_158","LNP_0259","lnp_id",2
"PAIR_03841","VP_033","LNP_0071","lnp_id",5
"PAIR_03842","VP_048","LNP_0244","lnp_id",4
"PAIR_03843","VP_071","LNP_0152","lnp_id",4
"PAIR_03844","VP_023","LNP_0068","lnp_id",2
"PAIR_03845","VP_086","LNP_0269","lnp_id",5
"PAIR_03846","VP_174","LNP_0449","lnp_id",3
"PAIR_03847","VP_185","LNP_0467","lnp_id",3
"PAIR_03848","VP_191","LNP_0189","lnp_id",2
"PAIR_03849","VP_074","LNP_0400","lnp_id",3
"PAIR_03850","VP_158","LNP_0395","lnp_id",1
"PAIR_03851","VP_100","LNP_0158","lnp_id",5
"PAIR_03852","VP_044","LNP_0074","lnp_id",2
"PAIR_03853","VP_140","LNP_0100","lnp_id",2
"PAIR_03854","VP_070","LNP_0247","lnp_id",1
"PAIR_03855","VP_069","LNP_0438","lnp_id",5
"PAIR_03856","VP_183","LNP_0347","lnp_id",4
"PAIR_03857","VP_144","LNP_0427","lnp_id",5
"PAIR_03858","VP_175","LNP_0339","lnp_id",2
"PAIR_03859","VP_125","LNP_0271","lnp_id",4
"PAIR_03860","VP_186","LNP_0059","lnp_id",1
"PAIR_03861","VP_051","LNP_0343","lnp_id",2
"PAIR_03862","VP_009","LNP_0313","lnp_id",5
"PAIR_03863","VP_028","LNP_0250","lnp_id",5
"PAIR_03864","VP_193","LNP_0137","lnp_id",3
"PAIR_03865","VP_050","LNP_0499","lnp_id",3
"PAIR_03866","VP_042","LNP_0078","lnp_id",1
"PAIR_03867","VP_145","LNP_0294","lnp_id",4
"PAIR_03868","VP_178","LNP_0183","lnp_id",4
"PAIR_03869","VP_166","LNP_0009","lnp_id",5
"PAIR_03870","VP_057","LNP_0297","lnp_id",4
"PAIR_03871","VP_075","LNP_0141","lnp_id",5
"PAIR_03872","VP_075","LNP_0016","lnp_id",5
